;index;Class;Code;Price;SalesUnit;Weight;WeightUnit;Length;Height;Width;Thickness;Diameter;Name;ShortDescription;Description;SmallImageURL;ImageURL;Material;Co2Em;CVCF;Waste Factor;Reuse;Recycled;Energy Recovery;Final Disposal;Hazardous Waste;Recycled Share
66;153;Metal sheets;KY10304MH;334.03.00;piece;36;piece;1500;;3000.00.00;1.00;;Kylmävalssattu Hiottu RST levy 1.0x1500x3000mm;"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1500x3000mm

Paksuus: 1.0mm";"Materiaali: Kylmävalssattu Hiottu RST AISI304 + kalvo

Koko: 1500x3000mm

Paksuus: 1.0mm

Paino: 36kg/kpl

Käyttö esim. julkisivut, hissit

2G = Kylmävalssattu ja hiottu";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/0EFF/7428/C434/6091/0A28/105F/03C9/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/0EFF/7428/C434/6091/0A28/105F/03C9/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
67;154;Metal sheets;KY125304H;185.07.00;piece;20;piece;1000;;2000.00.00;1.25;;Kylmävalssattu Hiottu RST levy 1.25x1000x2000mm;"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1000x2000mm

Paksuus: 1.25mm";"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1000x2000mm

Paksuus: 1.25mm

Paino: 20kg/kpl

Käyttö esim. julkisivut, hissit2G = Kylmävalssattu ja hiottu";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E5/60B9/E412/FB22/0A28/105F/51D2/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E5/60B9/E412/FB22/0A28/105F/51D2/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
68;155;Metal sheets;KY125304JH;287.09.00;piece;31;piece;1250;;2500.00.00;1.25;;Kylmävalssattu Hiottu RST levy 1.25x1250x2500mm;"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1250x2500mm

Paksuus: 1.25mm";"Materiaali: Kylmävalssattu hiottu RST AISI304 + kalvo

Koko: 1250x2500mm

Paksuus: 1.25mm

Paino: 31kg/kpl

Käyttö esim. julkisivut, hissit

2G = Kylmävalssattu ja hiottu";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E5/76B6/E9A8/9C9C/0A28/105F/51AC/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E5/76B6/E9A8/9C9C/0A28/105F/51AC/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
69;156;Metal sheets;KY125304MH;417.09.00;piece;45;piece;1500;;3000.00.00;1.25;;Kylmävalssattu Hiottu RST levy 1.25x1500x3000mm;"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1500x3000mm

Paksuus: 1.25mm";"Materiaali: Kylmävalssattu Hiottu RST AISI304 + kalvo

Koko: 1500x3000mm

Paksuus: 1.25mm

Paino: 45kg/kpl

Käyttö esim. julkisivut, hissit2G = Kylmävalssattu ja hiottu";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E5/A611/D9BF/0E8B/0A28/105F/5143/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E5/A611/D9BF/0E8B/0A28/105F/5143/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
70;157;Metal sheets;KY15304JH;352.09.00;piece;38;piece;1250;;2500.00.00;1.05;;Kylmävalssattu Hiottu RST levy 1.5x1250x2500mm;"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1250x2500mm

Paksuus: 1.5mm";"Materiaali: Kylmävalssattu hiottu RST AISI304 + kalvo

Koko: 1250x2500mm

Paksuus: 1.5mm

Paino: 38kg/kpl

Käyttö esim. julkisivut, hissit2G = Kylmävalssattu ja hiottu";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2C7B/8D3B/4905/1D5B/0A28/105F/C9EB/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2C7B/8D3B/4905/1D5B/0A28/105F/C9EB/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
71;158;Metal sheets;KY15304MH;501.04.00;piece;54;piece;1500;;3000.00.00;1.05;;Kylmävalssattu Hiottu RST levy 1.5x1500x3000mm;"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1500x3000mm

Paksuus: 1.5mm";"Materiaali: Kylmävalssattu Hiottu RST AISI304 + kalvo

Koko: 1500x3000mm

Paksuus: 1.5mm

Paino: 54kg/kpl

Käyttö esim. julkisivut, hissit2G = Kylmävalssattu ja hiottu";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2C7C/D12B/EBE8/15F3/0A28/105F/C9FE/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2C7C/D12B/EBE8/15F3/0A28/105F/C9FE/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
72;159;Metal sheets;KY20304H;297.01.00;piece;32;piece;1000;;2000.00.00;2.00;;Kylmävalssattu Hiottu RST levy 2.0x1000x2000mm;"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1000x2000mm

Paksuus: 2.0mm";"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1000x2000mm

Paksuus: 2.0mm

Paino: 32kg/kpl

Käyttö esim. julkisivut, hissit2G = Kylmävalssattu ja hiottu";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2EE1/DFFC/9D7F/99B4/0A28/105F/1093/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2EE1/DFFC/9D7F/99B4/0A28/105F/1093/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
73;160;Metal sheets;KY20304MH;668.06.00;piece;72;piece;1500;;3000.00.00;2.00;;Kylmävalssattu Hiottu RST levy 2.0x1500x3000mm;"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1500x3000mm

Paksuus: 2.0mm";"Materiaali: Kylmävalssattu Hiottu RST AISI304 + kalvo

Koko: 1500x3000mm

Paksuus: 2.0mm

Paino: 72kg/kpl

Käyttö esim. julkisivut, hissit2G = Kylmävalssattu ja hiottu";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2EE1/60F5/770F/F094/0A28/105F/1003/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2EE1/60F5/770F/F094/0A28/105F/1003/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
74;161;Metal sheets;KY30304JH;696.04.00;piece;75;piece;1250;;2500.00.00;3.00;;Kylmävalssattu Hiottu RST levy 3.0x1250x2500mm;"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1250x2500mm

Paksuus: 3.0mm";"Materiaali: Kylmävalssattu hiottu RST AISI304 + kalvo

Koko: 1250x2500mm

Paksuus: 3.0mm

Paino: 75kg/kpl

Käyttö esim. julkisivut, hissit2G = Kylmävalssattu ja hiottu";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/3280/7755/8716/1AB1/0A28/105F/4E21/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/3280/7755/8716/1AB1/0A28/105F/4E21/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
75;162;Metal sheets;KY40304MH;1337.01.00;piece;144;piece;1500;;3000.00.00;4.00;;Kylmävalssattu Hiottu RST levy 4.0x1500x3000mm;"Materiaali: Kylmävalssattu HiottuRST AISI304 + kalvo

Koko: 1500x3000mm

Paksuus: 4.0mm";"Materiaali: Kylmävalssattu Hiottu RST AISI304 + kalvo

Koko: 1500x3000mm

Paksuus: 4.0mm

Paino: 144kg/kpl

Käyttö esim. julkisivut, hissit2G = Kylmävalssattu ja hiottu";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/34BB/9107/ACBB/99CF/0A28/105F/DFAD/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/34BB/9107/ACBB/99CF/0A28/105F/DFAD/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
76;163;Metal sheets;500640;448.03.00;piece;20;piece;1250;;2500.00.00;0.08;;Peilihiottu RST levy 0.8x1250x2500mm;"Materiaali: RST AISI304

Koko: 1250x2500mm

Paksuus: 0.8mm";"Peilihiottu: 2R

Materiaali: RST AISI304

Koko: 1250x2500mm

Paksuus: 0.8mm

Paino: 20kg/kpl

Vain yksi puoli levystä on peilihiottu ja päällä suojakalvo. Suosittelemme leikkaamaan laserilla poistamatta kalvoa.

Käyttö esim. julkisivut, hissit, kaupat jne.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/E7D0/30D8/FEEC/2390/0A28/104A/FC78/Peilihiotut-RST-levyt-2R_s.png;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/E7D0/30D8/FEEC/2390/0A28/104A/FC78/Peilihiotut-RST-levyt-2R_m.png;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
77;164;Metal sheets;500650;715.05.00;piece;45;piece;1250;;3000.00.00;1.05;;Peilihiottu RST levy 1.5x1250x3000mm;"Materiaali: RST AISI304

Koko: 1250x3000mm

Paksuus: 1.5mm";"Peilihiottu: 2R

Materiaali: RST AISI304

Koko: 1250x3000mm

Paksuus: 1.5mm

Paino: 45kg/kpl

Vain yksi puoli levystä on peilihiottu ja päällä suojakalvo. Suosittelemme leikkaamaan laserilla poistamatta kalvoa.

Käyttö esim. julkisivut, hissit, kaupat jne.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/E8D4/40D6/CB43/D837/0A28/104A/10FB/Peilihiotut-RST-levyt-2R_s.png;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/E8D4/40D6/CB43/D837/0A28/104A/10FB/Peilihiotut-RST-levyt-2R_m.png;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
78;165;Metal sheets;500645;498.03.00;piece;30;piece;1250;;3000.00.00;1;;Peilihiottu RST levy 1x1250x3000mm;"Materiaali: RST AISI304

Koko: 1250x3000mm

Paksuus: 1.0mm";"Peilihiottu: 2R

Materiaali: RST AISI304

Koko: 1250x3000mm

Paksuus: 1.0mm

Paino: 30kg/kpl

Vain yksi puoli levystä on peilihiottu ja päällä suojakalvo. Suosittelemme leikkaamaan laserilla poistamatta kalvoa.

Käyttö esim. julkisivut, hissit, kaupat jne.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/E81F/B030/30DC/B01A/0A28/104A/1064/Peilihiotut-RST-levyt-2R_s.png;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/E81F/B030/30DC/B01A/0A28/104A/1064/Peilihiotut-RST-levyt-2R_m.png;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
79;166;Metal sheets;500660;998.03.00;piece;60;piece;1250;;3000.00.00;2;;Peilihiottu RST levy 2x1250x3000mm;"Materiaali: RST AISI304

Koko: 1250x3000mm

Paksuus: 2.0mm";"Peilihiottu: 2R

Materiaali: RST AISI304

Koko: 1250x3000mm

Paksuus: 2.0mm

Paino: 60kg/kpl

Vain yksi puoli levystä on peilihiottu ja päällä suojakalvo. Suosittelemme leikkaamaan laserilla poistamatta kalvoa.

Käyttö esim. julkisivut, hissit, kaupat jne.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/E92E/B491/3535/9AA2/0A28/104A/10C9/Peilihiotut-RST-levyt-2R_s.png;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/E92E/B491/3535/9AA2/0A28/104A/10C9/Peilihiotut-RST-levyt-2R_m.png;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
80;185;Metal sheets;2201151002;36.06.00;piece;12.05;piece;1250;;2500.00.00;0.05;;Kuumasinkitty teräslevy 0.5x1250x2500mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

0.5x1250x2500mm

Paino 12.5kg/kpl

";"Kuumasinkitty teräslevy

0.5x1250x2500mm

Paino 12.5kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
81;186;Metal sheets;2201151000;28.08.00;piece;9.06;piece;1000;;2000.00.00;0.06;;Kuumasinkitty teräslevy 0.6x1000x2000mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

0.6x1000x2000mm

Paino 9.6kg/kpl

";"Kuumasinkitty teräslevy

0.6x1000x2000mm

Paino 9.6kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
82;187;Metal sheets;2201151003;43.09.00;piece;15;piece;1250;;2500.00.00;0.06;;Kuumasinkitty teräslevy 0.6x1250x2500mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

0.6x1250x2500mm

Paino 15kg/kpl

";"Kuumasinkitty teräslevy

0.6x1250x2500mm

Paino 15kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
83;188;Metal sheets;2201151171;35.01.00;piece;12;piece;1000;;2000.00.00;0,052083333;;Kuumasinkitty teräslevy 0.75x1000x2000mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

0.75x1000x2000mm

Paino 12kg/kpl

";"Kuumasinkitty teräslevy

0.75x1000x2000mm

Paino 12kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
84;189;Metal sheets;2201151100;54.09.00;piece;0,802083333;piece;1250;;2500.00.00;0,052083333;;Kuumasinkitty teräslevy 0.75x1250x2500mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

0.75x1250x2500mm

Paino 18.75kg/kpl

";"Kuumasinkitty teräslevy

0.75x1250x2500mm

Paino 18.75kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
85;190;Metal sheets;2201151172;100.03.00;piece;27;piece;1500;;3000.00.00;0,052083333;;Kuumasinkitty teräslevy 0.75x1500x3000mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

0.75x1500x3000mm

Paino 27kg/kpl

";"Kuumasinkitty teräslevy

0.75x1500x3000mm

Paino 27kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
86;191;Metal sheets;2201151085;33.06.00;piece;11.02;piece;1000;;2000.00.00;0.07;;Kuumasinkitty teräslevy 0.7x1000x2000mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

0.7x1000x2000mm

Paino 11.2kg/kpl

";"Kuumasinkitty teräslevy

0.7x1000x2000mm

Paino 11.2kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
87;192;Metal sheets;2201151170;51.02.00;piece;17.05;piece;1250;;2500.00.00;0.07;;Kuumasinkitty teräslevy 0.7x1250x2500mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

0.7x1250x2500mm

Paino 17.5kg/kpl

";"Kuumasinkitty teräslevy

0.7x1250x2500mm

Paino 17.5kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
88;193;Metal sheets;2201151180;93.06.00;piece;25.02.00;piece;1500;;3000.00.00;0.07;;Kuumasinkitty teräslevy 0.7x1500x3000mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

0.7x1500x3000mm

Paino 25.2kg/kpl

";"Kuumasinkitty teräslevy

0.7x1500x3000mm

Paino 25.2kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
89;194;Metal sheets;2201151340;46.09.00;piece;16;piece;1000;;2000.00.00;1.00;;Kuumasinkitty teräslevy 1.0x1000x2000mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

1.0x1000x2000mm

Paino 16kg/kpl

";"Kuumasinkitty teräslevy

1.0x1000x2000mm

Paino 16kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
90;195;Metal sheets;2201151425;73.02.00;piece;25;piece;1250;;2500.00.00;1.00;;Kuumasinkitty teräslevy 1.0x1250x2500mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

1.0x1250x2500mm

Paino 25kg/kpl

";"Kuumasinkitty teräslevy

1.0x1250x2500mm

Paino 25kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
91;196;Metal sheets;2201151510;133.07.00;piece;36;piece;1500;;3000.00.00;1.00;;Kuumasinkitty teräslevy 1.0x1500x3000mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

1.0x1500x3000mm

Paino 36kg/kpl

";"Kuumasinkitty teräslevy

1.0x1500x3000mm

Paino 36kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
92;197;Metal sheets;2201151595;58.06.00;piece;20;piece;1000;;2000.00.00;1.25;;Kuumasinkitty teräslevy 1.25x1000x2000mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

1.25x1000x2000mm

Paino 20kg/kpl

";"Kuumasinkitty teräslevy

125x1000x2000mm

Paino 20kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
93;198;Metal sheets;2201151680;80.04.00;piece;31.25.00;piece;1250;;2500.00.00;1.25;;Kuumasinkitty teräslevy 1.25x1250x2500mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

1.25x1250x2500mm

Paino 31.25kg/kpl

";"Kuumasinkitty teräslevy

125x1250x2500mm

Paino 31.25kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
94;199;Metal sheets;2201151765;167.01.00;piece;45;piece;1500;;3000.00.00;1.25;;Kuumasinkitty teräslevy 1.25x1500x3000mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

1.25x1500x3000mm

Paino 45kg/kpl

";"Kuumasinkitty teräslevy

125x1500x3000mm

Paino 45kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
95;200;Metal sheets;2201151850;70.03.00;piece;24;piece;1000;;2000.00.00;1.05;;Kuumasinkitty teräslevy 1.5x1000x2000mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

1.5x1000x2000mm

Paino 24kg/kpl

";"Kuumasinkitty teräslevy

1.5x1000x2000mm

Paino 24kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
96;201;Metal sheets;2201151935;144.06.00;piece;37.50.00;piece;1250;;2500.00.00;1.05;;Kuumasinkitty teräslevy 1.5x1250x2500mm DX51D+Z275MAC;"Kuumasinkitty teräslevy

1.5x1250x2500mm

Paino 37.50kg/kpl

";"Kuumasinkitty teräslevy

1.5x1250x2500mm

Paino 37.50kg/kpl

Runsas sinkin määrä275g/m2

Kuumasinkitty arkki laadussa DX51D+Z275MAC. Mittastandardi EN 10143 ja ainesatandardi EN 10346.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6278/BFF1/F657/8B39/50C7/0A28/105F/4A50/sinkitty-teraeslevy_m.jpg;Galvanized steel;3.10;1.20;1.05;8;90;0;2;0;20
